統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數,
10305,桃園縣中壢市,中央里,1,1,0,4,2,2,2,3,
10305,桃園縣中壢市,中山里,4,4,0,4,3,1,5,3,
10305,桃園縣中壢市,中建里,0,0,0,0,0,0,0,2,
10305,桃園縣中壢市,中榮里,0,0,0,1,0,1,0,1,
10305,桃園縣中壢市,中正里,1,1,0,4,3,1,2,2,
10305,桃園縣中壢市,中興里,0,0,0,0,0,0,5,0,
10305,桃園縣中壢市,五權里,5,4,1,1,1,0,13,2,
10305,桃園縣中壢市,五福里,2,2,0,2,2,0,3,1,
10305,桃園縣中壢市,仁和里,2,2,0,0,0,0,5,3,
10305,桃園縣中壢市,仁德里,3,3,0,4,1,3,3,0,
10305,桃園縣中壢市,仁愛里,3,3,0,0,0,0,1,0,
10305,桃園縣中壢市,仁祥里,3,2,1,3,1,2,4,0,
10305,桃園縣中壢市,仁福里,5,3,2,5,5,0,4,2,
10305,桃園縣中壢市,仁美里,4,3,1,0,0,0,3,1,
10305,桃園縣中壢市,仁義里,0,0,0,0,0,0,6,0,
10305,桃園縣中壢市,信義里,3,1,2,2,1,1,6,1,
10305,桃園縣中壢市,健行里,7,4,3,1,1,0,1,0,
10305,桃園縣中壢市,光明里,4,2,2,0,0,0,8,4,
10305,桃園縣中壢市,內厝里,2,1,1,2,1,1,3,1,
10305,桃園縣中壢市,內壢里,1,1,0,1,1,0,0,0,
10305,桃園縣中壢市,內定里,9,5,4,4,3,1,7,3,
10305,桃園縣中壢市,和平里,2,1,1,1,0,1,1,0,
10305,桃園縣中壢市,山東里,3,2,1,5,2,3,2,0,
10305,桃園縣中壢市,幸福里,4,4,0,1,0,1,8,2,
10305,桃園縣中壢市,後寮里,3,1,2,4,3,1,5,2,
10305,桃園縣中壢市,復興里,5,2,3,2,2,0,8,3,
10305,桃園縣中壢市,復華里,3,2,1,1,1,0,7,1,
10305,桃園縣中壢市,德義里,0,0,0,2,1,1,3,3,
10305,桃園縣中壢市,忠孝里,6,4,2,1,1,0,4,1,
10305,桃園縣中壢市,忠福里,2,1,1,1,1,0,8,0,
10305,桃園縣中壢市,忠義里,1,0,1,2,1,1,10,1,
10305,桃園縣中壢市,成功里,4,4,0,3,3,0,8,2,
10305,桃園縣中壢市,振興里,7,4,3,5,4,1,2,0,
10305,桃園縣中壢市,文化里,5,4,1,5,4,1,11,5,
10305,桃園縣中壢市,新明里,4,2,2,2,2,0,2,0,
10305,桃園縣中壢市,新興里,1,1,0,2,2,0,4,0,
10305,桃園縣中壢市,新街里,0,0,0,0,0,0,2,0,
10305,桃園縣中壢市,明德里,4,2,2,1,0,1,5,1,
10305,桃園縣中壢市,普仁里,1,0,1,1,1,0,5,2,
10305,桃園縣中壢市,普強里,3,1,2,1,1,0,8,2,
10305,桃園縣中壢市,普忠里,0,0,0,1,1,0,2,2,
10305,桃園縣中壢市,普慶里,2,1,1,3,3,0,3,1,
10305,桃園縣中壢市,普義里,2,1,1,1,1,0,9,3,
10305,桃園縣中壢市,月眉里,5,3,2,1,0,1,8,0,
10305,桃園縣中壢市,東興里,2,2,0,2,2,0,0,1,
10305,桃園縣中壢市,林森里,0,0,0,2,2,0,1,3,
10305,桃園縣中壢市,正義里,5,2,3,1,0,1,4,1,
10305,桃園縣中壢市,水尾里,4,3,1,6,3,3,3,2,
10305,桃園縣中壢市,永光里,4,1,3,0,0,0,6,1,
10305,桃園縣中壢市,永福里,7,5,2,5,2,3,7,0,
10305,桃園縣中壢市,永興里,0,0,0,1,1,0,0,0,
10305,桃園縣中壢市,洽溪里,2,1,1,1,1,0,3,1,
10305,桃園縣中壢市,石頭里,1,0,1,0,0,0,0,0,
10305,桃園縣中壢市,福德里,1,0,1,3,1,2,1,2,
10305,桃園縣中壢市,篤行里,2,1,1,2,2,0,2,2,
10305,桃園縣中壢市,自信里,4,1,3,3,3,0,3,1,
10305,桃園縣中壢市,自強里,0,0,0,1,1,0,2,0,
10305,桃園縣中壢市,自治里,2,0,2,5,3,2,2,1,
10305,桃園縣中壢市,自立里,4,2,2,5,2,3,7,0,
10305,桃園縣中壢市,至善里,2,1,1,0,0,0,6,1,
10305,桃園縣中壢市,興仁里,4,2,2,1,1,0,5,0,
10305,桃園縣中壢市,興南里,0,0,0,2,1,1,4,1,
10305,桃園縣中壢市,興和里,6,3,3,4,0,4,2,0,
10305,桃園縣中壢市,興國里,0,0,0,1,1,0,1,0,
10305,桃園縣中壢市,興平里,4,0,4,2,1,1,4,0,
10305,桃園縣中壢市,舊明里,1,0,1,1,1,0,2,0,
10305,桃園縣中壢市,芝芭里,3,1,2,1,1,0,1,0,
10305,桃園縣中壢市,莊敬里,2,1,1,5,3,2,6,4,
10305,桃園縣中壢市,華勛里,2,1,1,6,5,1,1,1,
10305,桃園縣中壢市,華愛里,3,1,2,1,0,1,1,0,
10305,桃園縣中壢市,過嶺里,2,2,0,3,3,0,6,1,
10305,桃園縣中壢市,金華里,1,0,1,0,0,0,2,0,
10305,桃園縣中壢市,青埔里,1,0,1,0,0,0,6,0,
10305,桃園縣中壢市,龍安里,0,0,0,2,1,1,2,0,
10305,桃園縣中壢市,龍岡里,4,1,3,4,2,2,7,3,
10305,桃園縣中壢市,龍平里,7,6,1,6,5,1,4,4,
10305,桃園縣中壢市,龍德里,2,0,2,2,1,1,3,3,
10305,桃園縣中壢市,龍慈里,4,2,2,1,0,1,11,2,
10305,桃園縣中壢市,龍昌里,2,2,0,6,4,2,8,1,
10305,桃園縣中壢市,龍東里,3,1,2,4,1,3,4,2,
10305,桃園縣中壢市,龍興里,4,3,1,2,1,1,4,1,
10305,桃園縣大溪鎮,一德里,5,3,2,8,4,4,4,0,
10305,桃園縣大溪鎮,一心里,2,0,2,3,2,1,2,1,
10305,桃園縣大溪鎮,三元里,3,2,1,1,1,0,7,0,
10305,桃園縣大溪鎮,中新里,1,1,0,3,2,1,1,0,
10305,桃園縣大溪鎮,仁和里,2,2,0,2,1,1,2,2,
10305,桃園縣大溪鎮,仁善里,2,0,2,3,3,0,9,2,
10305,桃園縣大溪鎮,仁愛里,5,1,4,0,0,0,3,0,
10305,桃園縣大溪鎮,仁文里,0,0,0,2,2,0,5,1,
10305,桃園縣大溪鎮,仁武里,2,1,1,3,3,0,3,0,
10305,桃園縣大溪鎮,仁義里,4,2,2,2,1,1,0,3,
10305,桃園縣大溪鎮,僑愛里,1,0,1,3,2,1,2,1,
10305,桃園縣大溪鎮,光明里,3,1,2,0,0,0,1,0,
10305,桃園縣大溪鎮,南興里,2,1,1,7,4,3,5,1,
10305,桃園縣大溪鎮,員林里,0,0,0,0,0,0,1,2,
10305,桃園縣大溪鎮,康安里,0,0,0,2,2,0,1,0,
10305,桃園縣大溪鎮,復興里,0,0,0,0,0,0,0,1,
10305,桃園縣大溪鎮,新峰里,0,0,0,1,0,1,1,0,
10305,桃園縣大溪鎮,月眉里,1,1,0,1,1,0,1,0,
10305,桃園縣大溪鎮,永福里,0,0,0,0,0,0,0,0,
10305,桃園縣大溪鎮,瑞源里,5,2,3,4,1,3,4,0,
10305,桃園縣大溪鎮,瑞興里,3,2,1,4,2,2,1,1,
10305,桃園縣大溪鎮,田心里,3,1,2,5,2,3,5,1,
10305,桃園縣大溪鎮,福仁里,0,0,0,1,0,1,0,1,
10305,桃園縣大溪鎮,福安里,2,1,1,3,2,1,1,1,
10305,桃園縣大溪鎮,美華里,1,1,0,2,1,1,1,1,
10305,桃園縣大溪鎮,義和里,2,1,1,3,2,1,3,1,
10305,桃園縣大溪鎮,興和里,2,2,0,0,0,0,2,1,
10305,桃園縣楊梅市,三民里,4,3,1,2,1,1,2,0,
10305,桃園縣楊梅市,三湖里,2,2,0,1,0,1,2,2,
10305,桃園縣楊梅市,上湖里,8,6,2,6,4,2,8,1,
10305,桃園縣楊梅市,上田里,2,1,1,0,0,0,0,0,
10305,桃園縣楊梅市,中山里,4,2,2,1,1,0,1,1,
10305,桃園縣楊梅市,仁美里,3,3,0,2,0,2,3,0,
10305,桃園縣楊梅市,光華里,4,3,1,1,1,0,4,0,
10305,桃園縣楊梅市,員本里,1,1,0,1,0,1,2,0,
10305,桃園縣楊梅市,四維里,3,2,1,2,0,2,4,2,
10305,桃園縣楊梅市,埔心里,2,0,2,2,0,2,2,0,
10305,桃園縣楊梅市,大同里,4,3,1,2,2,0,5,0,
10305,桃園縣楊梅市,大平里,3,1,2,4,3,1,3,1,
10305,桃園縣楊梅市,富岡里,3,1,2,0,0,0,0,2,
10305,桃園縣楊梅市,富豐里,2,1,1,2,1,1,1,0,
10305,桃園縣楊梅市,新榮里,4,3,1,0,0,0,4,1,
10305,桃園縣楊梅市,東流里,0,0,0,4,4,0,0,2,
10305,桃園縣楊梅市,梅新里,0,0,0,0,0,0,1,0,
10305,桃園縣楊梅市,梅溪里,3,2,1,0,0,0,5,2,
10305,桃園縣楊梅市,楊明里,4,2,2,2,2,0,8,2,
10305,桃園縣楊梅市,楊梅里,2,2,0,2,0,2,2,1,
10305,桃園縣楊梅市,楊江里,0,0,0,0,0,0,0,0,
10305,桃園縣楊梅市,水美里,6,3,3,3,0,3,4,2,
10305,桃園縣楊梅市,永寧里,8,6,2,1,0,1,11,1,
10305,桃園縣楊梅市,永平里,3,2,1,0,0,0,3,1,
10305,桃園縣楊梅市,瑞原里,3,1,2,3,1,2,5,0,
10305,桃園縣楊梅市,瑞坪里,4,1,3,2,2,0,7,1,
10305,桃園縣楊梅市,瑞塘里,0,0,0,4,2,2,4,3,
10305,桃園縣楊梅市,瑞溪里,2,1,1,2,1,1,0,0,
10305,桃園縣楊梅市,秀才里,3,2,1,1,1,0,3,2,
10305,桃園縣楊梅市,紅梅里,2,0,2,3,2,1,3,0,
10305,桃園縣楊梅市,裕成里,6,3,3,0,0,0,1,0,
10305,桃園縣楊梅市,裕新里,0,0,0,6,4,2,0,1,
10305,桃園縣楊梅市,豐野里,1,0,1,2,1,1,4,1,
10305,桃園縣楊梅市,金溪里,2,2,0,0,0,0,4,0,
10305,桃園縣楊梅市,金龍里,1,1,0,2,2,0,0,2,
10305,桃園縣楊梅市,雙榮里,3,2,1,4,3,1,4,0,
10305,桃園縣楊梅市,青山里,6,3,3,0,0,0,3,1,
10305,桃園縣楊梅市,頭湖里,2,1,1,1,1,0,2,3,
10305,桃園縣楊梅市,高上里,4,2,2,2,1,1,2,1,
10305,桃園縣楊梅市,高山里,4,3,1,3,2,1,1,0,
10305,桃園縣楊梅市,高榮里,1,1,0,4,1,3,4,2,
10305,桃園縣蘆竹市,上竹村,2,0,2,5,5,0,4,2,
10305,桃園縣蘆竹市,上興村,4,3,1,1,0,1,1,1,
10305,桃園縣蘆竹市,中山村,1,1,0,2,2,0,3,2,
10305,桃園縣蘆竹市,中福村,4,2,2,4,2,2,4,1,
10305,桃園縣蘆竹市,中興村,8,5,3,1,1,0,7,3,
10305,桃園縣蘆竹市,五福村,2,2,0,1,1,0,2,1,
10305,桃園縣蘆竹市,內厝村,1,0,1,0,0,0,0,2,
10305,桃園縣蘆竹市,南崁村,5,2,3,1,1,0,4,1,
10305,桃園縣蘆竹市,南榮村,1,1,0,2,2,0,1,0,
10305,桃園縣蘆竹市,南興村,4,1,3,0,0,0,3,1,
10305,桃園縣蘆竹市,吉祥村,2,0,2,2,2,0,6,2,
10305,桃園縣蘆竹市,坑口村,2,0,2,2,1,1,3,1,
10305,桃園縣蘆竹市,坑子村,1,1,0,1,0,1,1,0,
10305,桃園縣蘆竹市,外社村,1,1,0,1,1,0,2,0,
10305,桃園縣蘆竹市,大竹村,2,1,1,1,1,0,5,1,
10305,桃園縣蘆竹市,宏竹村,1,1,0,2,2,0,3,2,
10305,桃園縣蘆竹市,富竹村,1,1,0,1,1,0,1,1,
10305,桃園縣蘆竹市,山腳村,5,1,4,3,1,2,3,0,
10305,桃園縣蘆竹市,山鼻村,3,0,3,3,3,0,2,0,
10305,桃園縣蘆竹市,新興村,0,0,0,0,0,0,2,0,
10305,桃園縣蘆竹市,新莊村,4,3,1,2,0,2,4,1,
10305,桃園縣蘆竹市,海湖村,5,1,4,1,0,1,5,2,
10305,桃園縣蘆竹市,營盤村,3,1,2,0,0,0,3,1,
10305,桃園縣蘆竹市,營福村,5,3,2,0,0,0,6,0,
10305,桃園縣蘆竹市,瓦窯村,3,2,1,0,0,0,4,0,
10305,桃園縣蘆竹市,福昌村,9,5,4,0,0,0,3,0,
10305,桃園縣蘆竹市,福祿村,1,1,0,1,1,0,3,1,
10305,桃園縣蘆竹市,福興村,11,4,7,2,1,1,8,1,
10305,桃園縣蘆竹市,羊稠村,1,1,0,3,3,0,4,1,
10305,桃園縣蘆竹市,興榮村,0,0,0,0,0,0,2,0,
10305,桃園縣蘆竹市,蘆竹村,6,3,3,5,1,4,4,0,
10305,桃園縣蘆竹市,蘆興村,0,0,0,0,0,0,0,0,
10305,桃園縣蘆竹市,錦中村,4,2,2,1,1,0,3,0,
10305,桃園縣蘆竹市,錦興村,4,2,2,0,0,0,5,1,
10305,桃園縣蘆竹市,長壽村,4,2,2,3,3,0,1,1,
10305,桃園縣蘆竹市,長興村,3,0,3,2,2,0,0,2,
10305,桃園縣蘆竹市,順興村,5,3,2,1,1,0,4,0,
10305,桃園縣大園鄉,三石村,3,3,0,2,1,1,3,0,
10305,桃園縣大園鄉,五權村,6,4,2,3,3,0,6,0,
10305,桃園縣大園鄉,內海村,0,0,0,1,0,1,1,1,
10305,桃園縣大園鄉,北港村,2,1,1,0,0,0,2,1,
10305,桃園縣大園鄉,南港村,7,2,5,0,0,0,6,3,
10305,桃園縣大園鄉,和平村,3,3,0,2,1,1,1,0,
10305,桃園縣大園鄉,圳頭村,2,2,0,0,0,0,1,0,
10305,桃園縣大園鄉,埔心村,4,3,1,2,0,2,6,4,
10305,桃園縣大園鄉,大園村,1,0,1,4,2,2,4,0,
10305,桃園縣大園鄉,大海村,1,0,1,4,2,2,1,1,
10305,桃園縣大園鄉,後厝村,0,0,0,2,1,1,3,0,
10305,桃園縣大園鄉,橫峰村,5,2,3,4,2,2,5,3,
10305,桃園縣大園鄉,沙崙村,2,2,0,2,1,1,4,0,
10305,桃園縣大園鄉,海口村,2,1,1,3,2,1,4,0,
10305,桃園縣大園鄉,溪海村,5,4,1,4,1,3,3,0,
10305,桃園縣大園鄉,田心村,6,4,2,11,8,3,8,0,
10305,桃園縣大園鄉,竹圍村,3,2,1,1,0,1,2,0,
10305,桃園縣大園鄉,菓林村,7,4,3,4,3,1,5,3,
10305,桃園縣龜山鄉,中興村,5,3,2,5,3,2,2,1,
10305,桃園縣龜山鄉,兔坑村,3,2,1,4,2,2,5,5,
10305,桃園縣龜山鄉,公西村,0,0,0,0,0,0,1,0,
10305,桃園縣龜山鄉,南上村,2,1,1,2,1,1,2,0,
10305,桃園縣龜山鄉,南美村,0,0,0,0,0,0,2,1,
10305,桃園縣龜山鄉,大同村,7,2,5,2,1,1,4,0,
10305,桃園縣龜山鄉,大坑村,3,2,1,0,0,0,5,0,
10305,桃園縣龜山鄉,大崗村,4,3,1,3,2,1,5,1,
10305,桃園縣龜山鄉,大湖村,1,0,1,2,1,1,8,2,
10305,桃園縣龜山鄉,大華村,7,4,3,2,1,1,13,2,
10305,桃園縣龜山鄉,山德村,7,3,4,3,2,1,6,0,
10305,桃園縣龜山鄉,山福村,3,1,2,1,0,1,3,2,
10305,桃園縣龜山鄉,山頂村,5,2,3,3,1,2,3,1,
10305,桃園縣龜山鄉,嶺頂村,5,1,4,2,2,0,6,0,
10305,桃園縣龜山鄉,幸福村,8,4,4,2,0,2,9,4,
10305,桃園縣龜山鄉,文化村,8,5,3,3,2,1,10,2,
10305,桃園縣龜山鄉,新嶺村,7,4,3,1,0,1,3,1,
10305,桃園縣龜山鄉,新興村,1,0,1,4,2,2,1,1,
10305,桃園縣龜山鄉,新路村,3,2,1,5,1,4,8,1,
10305,桃園縣龜山鄉,楓樹村,4,2,2,3,1,2,8,1,
10305,桃園縣龜山鄉,樂善村,2,1,1,2,2,0,2,0,
10305,桃園縣龜山鄉,福源村,4,0,4,3,2,1,1,0,
10305,桃園縣龜山鄉,精忠村,7,4,3,2,2,0,9,2,
10305,桃園縣龜山鄉,舊路村,2,0,2,2,1,1,4,5,
10305,桃園縣龜山鄉,迴龍村,5,2,3,3,3,0,7,0,
10305,桃園縣龜山鄉,長庚村,9,6,3,0,0,0,5,0,
10305,桃園縣龜山鄉,陸光村,2,0,2,4,4,0,6,2,
10305,桃園縣龜山鄉,龍壽村,3,2,1,2,1,1,1,1,
10305,桃園縣龜山鄉,龍華村,0,0,0,1,0,1,4,1,
10305,桃園縣龜山鄉,龜山村,6,5,1,1,1,0,8,2,
10305,桃園縣八德市,大仁里,4,1,3,1,1,0,4,1,
10305,桃園縣八德市,大信里,0,0,0,16,13,3,3,1,
10305,桃園縣八德市,大勇里,4,1,3,0,0,0,6,2,
10305,桃園縣八德市,大千里,0,0,0,2,0,2,4,0,
10305,桃園縣八德市,大同里,1,1,0,2,0,2,1,0,
10305,桃園縣八德市,大和里,3,1,2,4,2,2,5,3,
10305,桃園縣八德市,大安里,1,1,0,1,0,1,5,1,
10305,桃園縣八德市,大宏里,2,1,1,2,2,0,3,0,
10305,桃園縣八德市,大強里,1,0,1,0,0,0,3,0,
10305,桃園縣八德市,大忠里,2,1,1,0,0,0,4,1,
10305,桃園縣八德市,大愛里,2,1,1,2,1,1,1,0,
10305,桃園縣八德市,大慶里,2,0,2,3,0,3,1,0,
10305,桃園縣八德市,大成里,1,0,1,2,1,1,2,1,
10305,桃園縣八德市,大昌里,2,1,1,2,2,0,1,0,
10305,桃園縣八德市,大明里,0,0,0,3,2,1,3,1,
10305,桃園縣八德市,大智里,3,1,2,2,0,2,5,0,
10305,桃園縣八德市,大榮里,0,0,0,2,0,2,3,1,
10305,桃園縣八德市,大正里,2,1,1,1,1,0,2,0,
10305,桃園縣八德市,大湳里,2,1,1,3,3,0,3,1,
10305,桃園縣八德市,大漢里,5,3,2,2,2,0,4,0,
10305,桃園縣八德市,大發里,1,0,1,1,1,0,3,1,
10305,桃園縣八德市,大福里,4,1,3,3,2,1,6,0,
10305,桃園縣八德市,大竹里,1,1,0,0,0,0,1,0,
10305,桃園縣八德市,大義里,2,1,1,1,0,1,2,0,
10305,桃園縣八德市,大興里,4,1,3,0,0,0,5,1,
10305,桃園縣八德市,大華里,3,0,3,1,0,1,4,0,
10305,桃園縣八德市,大順里,3,2,1,1,0,1,3,1,
10305,桃園縣八德市,廣德里,1,1,0,1,1,0,3,0,
10305,桃園縣八德市,廣興里,0,0,0,1,1,0,6,2,
10305,桃園縣八德市,廣隆里,3,2,1,5,4,1,6,3,
10305,桃園縣八德市,永豐里,2,1,1,2,1,1,1,0,
10305,桃園縣八德市,瑞德里,2,2,0,6,4,2,2,1,
10305,桃園縣八德市,瑞泰里,6,4,2,1,1,0,5,2,
10305,桃園縣八德市,瑞發里,7,4,3,1,1,0,5,1,
10305,桃園縣八德市,瑞祥里,3,2,1,4,3,1,4,1,
10305,桃園縣八德市,瑞興里,1,1,0,0,0,0,0,1,
10305,桃園縣八德市,瑞豐里,2,1,1,2,2,0,1,0,
10305,桃園縣八德市,白鷺里,0,0,0,3,2,1,5,1,
10305,桃園縣八德市,福興里,7,3,4,1,1,0,7,1,
10305,桃園縣八德市,竹園里,3,1,2,1,0,1,3,0,
10305,桃園縣八德市,興仁里,2,0,2,2,1,1,6,0,
10305,桃園縣八德市,茄明里,4,1,3,2,1,1,2,1,
10305,桃園縣八德市,茄苳里,2,1,1,4,1,3,4,0,
10305,桃園縣八德市,陸光里,3,2,1,8,7,1,4,1,
10305,桃園縣八德市,霄裡里,3,1,2,3,2,1,4,1,
10305,桃園縣八德市,高城里,5,2,3,0,0,0,3,0,
10305,桃園縣八德市,高明里,0,0,0,5,5,0,3,0,
10305,桃園縣八德市,龍友里,0,0,0,2,2,0,0,0,
10305,桃園縣龍潭鄉,三和村,0,0,0,0,0,0,1,1,
10305,桃園縣龍潭鄉,三坑村,2,1,1,3,0,3,1,1,
10305,桃園縣龍潭鄉,三林村,0,0,0,0,0,0,5,0,
10305,桃園縣龍潭鄉,三水村,1,0,1,0,0,0,1,0,
10305,桃園縣龍潭鄉,上林村,3,2,1,3,3,0,4,0,
10305,桃園縣龍潭鄉,上華村,0,0,0,1,1,0,3,0,
10305,桃園縣龍潭鄉,中山村,7,5,2,3,1,2,0,0,
10305,桃園縣龍潭鄉,中正村,4,4,0,5,2,3,4,0,
10305,桃園縣龍潭鄉,中興村,4,2,2,3,1,2,7,4,
10305,桃園縣龍潭鄉,九龍村,2,1,1,3,1,2,2,0,
10305,桃園縣龍潭鄉,佳安村,1,1,0,6,4,2,1,1,
10305,桃園縣龍潭鄉,八德村,6,3,3,2,2,0,2,0,
10305,桃園縣龍潭鄉,凌雲村,1,1,0,2,2,0,4,1,
10305,桃園縣龍潭鄉,北興村,2,0,2,1,1,0,2,0,
10305,桃園縣龍潭鄉,大平村,2,1,1,1,0,1,2,1,
10305,桃園縣龍潭鄉,富林村,3,2,1,1,0,1,1,1,
10305,桃園縣龍潭鄉,建林村,1,0,1,2,1,1,2,1,
10305,桃園縣龍潭鄉,東興村,6,2,4,6,5,1,6,0,
10305,桃園縣龍潭鄉,武漢村,1,1,0,1,1,0,2,1,
10305,桃園縣龍潭鄉,永興村,2,0,2,1,0,1,2,0,
10305,桃園縣龍潭鄉,烏林村,5,3,2,2,2,0,5,1,
10305,桃園縣龍潭鄉,烏樹林村,2,1,1,1,0,1,0,0,
10305,桃園縣龍潭鄉,百年村,1,0,1,1,0,1,1,2,
10305,桃園縣龍潭鄉,聖德村,3,1,2,1,1,0,3,2,
10305,桃園縣龍潭鄉,高原村,3,2,1,3,2,1,3,1,
10305,桃園縣龍潭鄉,高平村,3,2,1,2,1,1,4,3,
10305,桃園縣龍潭鄉,黃唐村,12,8,4,4,2,2,3,1,
10305,桃園縣龍潭鄉,龍星村,5,3,2,2,1,1,3,1,
10305,桃園縣龍潭鄉,龍潭村,0,0,0,1,0,1,0,1,
10305,桃園縣龍潭鄉,龍祥村,3,1,2,4,4,0,6,1,
10305,桃園縣平鎮市,中正里,2,1,1,1,0,1,0,2,
10305,桃園縣平鎮市,北勢里,0,0,0,0,0,0,0,0,
10305,桃園縣平鎮市,北安里,0,0,0,1,1,0,0,0,
10305,桃園縣平鎮市,北富里,3,2,1,5,4,1,4,0,
10305,桃園縣平鎮市,北興里,1,1,0,2,2,0,3,1,
10305,桃園縣平鎮市,北華里,1,0,1,4,3,1,3,2,
10305,桃園縣平鎮市,北貴里,3,1,2,3,2,1,7,1,
10305,桃園縣平鎮市,南勢里,3,0,3,3,3,0,7,1,
10305,桃園縣平鎮市,宋屋里,1,1,0,1,1,0,2,3,
10305,桃園縣平鎮市,山峰里,1,1,0,1,0,1,2,0,
10305,桃園縣平鎮市,平南里,7,4,3,1,0,1,4,3,
10305,桃園縣平鎮市,平安里,7,3,4,5,2,3,4,1,
10305,桃園縣平鎮市,平興里,5,3,2,3,1,2,5,1,
10305,桃園縣平鎮市,平鎮里,4,1,3,2,1,1,8,0,
10305,桃園縣平鎮市,廣仁里,4,2,2,2,1,1,2,6,
10305,桃園縣平鎮市,廣興里,1,0,1,0,0,0,5,1,
10305,桃園縣平鎮市,廣達里,0,0,0,0,0,0,6,1,
10305,桃園縣平鎮市,建安里,1,1,0,2,1,1,2,5,
10305,桃園縣平鎮市,復旦里,2,2,0,3,3,0,7,1,
10305,桃園縣平鎮市,復興里,8,4,4,3,3,0,2,2,
10305,桃園縣平鎮市,忠貞里,1,1,0,0,0,0,0,0,
10305,桃園縣平鎮市,新勢里,3,0,3,3,3,0,3,0,
10305,桃園縣平鎮市,新安里,5,2,3,2,1,1,4,0,
10305,桃園縣平鎮市,新富里,7,2,5,3,2,1,7,1,
10305,桃園縣平鎮市,新榮里,7,3,4,6,5,1,1,4,
10305,桃園縣平鎮市,新英里,3,1,2,0,0,0,4,2,
10305,桃園縣平鎮市,新貴里,4,3,1,1,0,1,1,1,
10305,桃園縣平鎮市,東勢里,4,3,1,4,2,2,9,1,
10305,桃園縣平鎮市,東安里,4,1,3,2,2,0,1,0,
10305,桃園縣平鎮市,東社里,1,1,0,5,4,1,3,1,
10305,桃園縣平鎮市,湧光里,1,0,1,2,1,1,6,2,
10305,桃園縣平鎮市,湧安里,2,2,0,2,2,0,3,1,
10305,桃園縣平鎮市,湧豐里,0,0,0,3,2,1,4,0,
10305,桃園縣平鎮市,福林里,1,0,1,3,2,1,8,1,
10305,桃園縣平鎮市,義民里,2,1,1,1,0,1,6,2,
10305,桃園縣平鎮市,義興里,4,2,2,7,5,2,8,1,
10305,桃園縣平鎮市,莊敬里,5,3,2,4,4,0,5,1,
10305,桃園縣平鎮市,華安里,5,5,0,1,0,1,4,1,
10305,桃園縣平鎮市,貿易里,2,1,1,0,0,0,5,0,
10305,桃園縣平鎮市,金星里,7,4,3,1,0,1,5,0,
10305,桃園縣平鎮市,金陵里,0,0,0,1,1,0,5,0,
10305,桃園縣平鎮市,鎮興里,1,1,0,1,0,1,3,1,
10305,桃園縣平鎮市,雙連里,8,5,3,4,3,1,4,3,
10305,桃園縣平鎮市,高雙里,2,0,2,2,2,0,3,1,
10305,桃園縣平鎮市,龍恩里,1,0,1,0,0,0,1,0,
10305,桃園縣平鎮市,龍興里,2,1,1,4,3,1,2,0,
10305,桃園縣新屋鄉,下埔村,0,0,0,0,0,0,0,0,
10305,桃園縣新屋鄉,下田村,1,0,1,4,2,2,3,0,
10305,桃園縣新屋鄉,九斗村,1,1,0,3,2,1,2,2,
10305,桃園縣新屋鄉,埔頂村,3,0,3,0,0,0,3,1,
10305,桃園縣新屋鄉,大坡村,0,0,0,1,1,0,1,0,
10305,桃園縣新屋鄉,後庄村,2,1,1,2,1,1,0,0,
10305,桃園縣新屋鄉,後湖村,2,1,1,1,0,1,2,2,
10305,桃園縣新屋鄉,新屋村,1,1,0,2,1,1,0,1,
10305,桃園縣新屋鄉,新生村,1,1,0,0,0,0,1,0,
10305,桃園縣新屋鄉,望間村,1,0,1,0,0,0,1,0,
10305,桃園縣新屋鄉,東明村,0,0,0,1,0,1,0,0,
10305,桃園縣新屋鄉,槺榔村,0,0,0,1,0,1,0,0,
10305,桃園縣新屋鄉,永安村,0,0,0,3,3,0,1,0,
10305,桃園縣新屋鄉,永興村,1,0,1,0,0,0,0,1,
10305,桃園縣新屋鄉,深圳村,0,0,0,3,1,2,1,0,
10305,桃園縣新屋鄉,清華村,3,1,2,0,0,0,3,3,
10305,桃園縣新屋鄉,石牌村,0,0,0,0,0,0,1,0,
10305,桃園縣新屋鄉,石磊村,0,0,0,2,1,1,3,0,
10305,桃園縣新屋鄉,社子村,0,0,0,1,1,0,0,1,
10305,桃園縣新屋鄉,笨港村,0,0,0,1,1,0,2,0,
10305,桃園縣新屋鄉,蚵間村,0,0,0,2,2,0,0,0,
10305,桃園縣新屋鄉,赤欄村,1,0,1,0,0,0,3,0,
10305,桃園縣新屋鄉,頭洲村,5,2,3,1,0,1,4,2,
10305,桃園縣觀音鄉,三和村,0,0,0,3,2,1,0,0,
10305,桃園縣觀音鄉,上大村,1,0,1,0,0,0,2,1,
10305,桃園縣觀音鄉,保生村,3,3,0,2,2,0,5,0,
10305,桃園縣觀音鄉,保障村,1,1,0,3,1,2,3,0,
10305,桃園縣觀音鄉,坑尾村,0,0,0,1,0,1,3,0,
10305,桃園縣觀音鄉,塔腳村,0,0,0,0,0,0,0,0,
10305,桃園縣觀音鄉,大同村,3,2,1,2,2,0,4,2,
10305,桃園縣觀音鄉,大堀村,1,0,1,0,0,0,3,0,
